,Round,Match Name,Team ID,Team Name,id,Full Name,pos,team,team_opponent,pts,On Field?
0,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,202,Michael Hurley,DEF,ESS,GWS,62,True
1,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,89,Alex Witherden,DEF,BRL,WCE,97,True
2,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,80,Daniel Rich,DEF,BRL,WCE,97,True
3,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,626,Alex Rance,DEF,RIC,CAR,36,True
4,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,262,Luke Ryan,DEF,FRE,NTH,91,True
5,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,226,David Zaharakis,MID,ESS,GWS,90,True
6,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,471,Nathan Jones,MID,MEL,PTA,71,True
7,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,800,Jack Redden,MID,WCE,BRL,85,True
8,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,808,Luke Shuey,MID,WCE,BRL,101,True
9,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,726,Marcus Bontempelli,MID,WBD,SYD,158,True
10,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,91,Dayne Zorko,MID,BRL,WCE,112,True
11,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,625,Dion Prestia,MID,RIC,CAR,82,True
12,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,624,Toby Nankervis,RUC,RIC,CAR,127,True
13,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,651,Jade Gresham,FWD,STK,GCS,86,True
14,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,331,Patrick Dangerfield,FWD,GEE,COL,97,True
15,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,20,Josh Jenkins,FWD,ADE,HAW,54,True
16,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,616,Tom J. Lynch,FWD,RIC,CAR,58,True
17,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,564,Robbie Gray,FWD,PTA,MEL,91,True
0,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,390,Josh Kelly,MID,GWS,ESS,0,False
1,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,636,Blake Acres,FWD,STK,GCS,0,False
2,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,454,Chad Wingard,FWD,HAW,ADE,0,False
3,1,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,248,Jesse Hogan,FWD,FRE,NTH,0,False
0,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,158,Tom Langdon,DEF,COL,GEE,82,True
1,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,705,Jarrad McVeigh,DEF,SYD,WBD,85,True
2,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,130,Kade Simpson,DEF,CAR,RIC,83,True
3,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,766,Bailey Williams,DEF,WBD,SYD,40,True
4,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,570,Dan Houston,DEF,PTA,MEL,91,True
5,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,94,Patrick Cripps,MID,CAR,RIC,126,True
6,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,116,Marc Murphy,MID,CAR,RIC,91,True
7,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,320,Gary Ablett,MID,GEE,COL,84,True
8,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,312,David Swallow,MID,GCS,STK,86,True
9,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,806,Dom Sheed,MID,WCE,BRL,144,True
10,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,77,Lachie Neale,MID,BRL,WCE,127,True
11,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,618,Dustin Martin,MID,RIC,CAR,109,True
12,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,513,Todd Goldstein,RUC,NTH,FRE,102,True
13,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,692,Lance Franklin,FWD,SYD,WBD,55,True
14,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,481,Tom McDonald,FWD,MEL,PTA,59,True
15,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,342,Tim Kelly,FWD,GEE,COL,106,True
16,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,330,Luke Dahlhaus,FWD,GEE,COL,102,True
17,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,749,Toby McLean,FWD,WBD,SYD,95,True
0,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,741,Jason Johannisen,DEF,WBD,SYD,0,False
1,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,408,Callan Ward,MID,GWS,ESS,0,False
2,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,586,Paddy Ryder,RUC,PTA,MEL,68,False
3,1,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,204,Kyle Langford,FWD,ESS,GWS,80,False
0,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,220,Jordan Ridley,DEF,ESS,GWS,71,True
1,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,708,Callum Mills,DEF,SYD,WBD,79,True
2,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,409,Lachie Whitfield,DEF,GWS,ESS,105,True
3,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,63,Luke Hodge,DEF,BRL,WCE,73,True
4,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,630,Jayden Short,DEF,RIC,CAR,67,True
5,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,167,Scott Pendlebury,MID,COL,GEE,96,True
6,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,139,Dayne Beams,MID,COL,GEE,98,True
7,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,213,Zach Merrett,MID,ESS,GWS,67,True
8,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,496,Jack Viney,MID,MEL,PTA,41,True
9,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,441,Jaeger O'Meara,MID,HAW,ADE,105,True
10,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,5,Brad Crouch,MID,ADE,HAW,91,True
11,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,68,Jarryd Lyons,MID,BRL,WCE,92,True
12,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,464,Max Gawn,RUC,MEL,PTA,87,True
13,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,504,Ben Brown,FWD,NTH,FRE,54,True
14,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,455,James Worpel,FWD,HAW,ADE,110,True
15,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,782,Jack Darling,FWD,WCE,BRL,75,True
16,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,763,Mitch Wallis,FWD,WBD,SYD,96,True
17,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,605,Shane Edwards,FWD,RIC,CAR,92,True
0,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,607,Brandon Ellis,DEF,RIC,CAR,0,False
1,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,544,Jack Ziebell,FWD,NTH,FRE,57,False
2,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,372,Jeremy Cameron,FWD,GWS,ESS,100,False
3,1,Barbeques Treloar vs Fire The Worpedo,11070,Fire The Worpedo,71,Rhys Mathieson,FWD,BRL,WCE,95,False
0,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,155,Jeremy Howe,DEF,COL,GEE,89,True
1,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,117,Nic Newman,DEF,CAR,RIC,134,True
2,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,410,Zac Williams,DEF,GWS,ESS,82,True
3,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,39,Brodie Smith,DEF,ADE,HAW,81,True
4,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,759,Matthew Suckling,DEF,WBD,SYD,85,True
5,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,516,Shaun Higgins,MID,NTH,FRE,84,True
6,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,527,Jared Polec,MID,NTH,FRE,100,True
7,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,302,Touk Miller,MID,GCS,STK,101,True
8,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,6,Matt Crouch,MID,ADE,HAW,138,True
9,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,13,Bryce Gibbs,MID,ADE,HAW,69,True
10,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,748,Jack Macrae,MID,WBD,SYD,132,True
11,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,604,Trent Cotchin,MID,RIC,CAR,98,True
12,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,431,Ben McEvoy,RUC,HAW,ADE,102,True
13,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,641,Jack Billings,FWD,STK,GCS,88,True
14,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,695,Isaac Heeney,FWD,SYD,WBD,85,True
15,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,346,Sam Menegola,FWD,GEE,COL,101,True
16,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,299,Jack Martin,FWD,GCS,STK,79,True
17,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,82,Mitch Robinson,FWD,BRL,WCE,70,True
0,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,287,Pearce Hanley,DEF,GCS,STK,46,False
1,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,391,Adam Kennedy,DEF,GWS,ESS,78,False
2,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,133,Sam Walsh,MID,CAR,RIC,68,False
3,1,Man of Steele vs Casting Crouch,25252,Casting Crouch,351,Brandan Parfitt,FWD,GEE,COL,96,False
0,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,673,Shane Savage,DEF,STK,GCS,51,True
1,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,489,Christian Salem,DEF,MEL,PTA,139,True
2,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,288,Jarrod Harbrow,DEF,GCS,STK,79,True
3,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,8,Tom Doedee,DEF,ADE,HAW,56,True
4,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,31,Wayne Milera,DEF,ADE,HAW,82,True
5,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,173,Steele Sidebottom,MID,COL,GEE,87,True
6,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,676,Jack Steven,MID,STK,GCS,92,True
7,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,485,Clayton Oliver,MID,MEL,PTA,71,True
8,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,373,Stephen Coniglio,MID,GWS,ESS,154,True
9,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,405,Tim Taranto,MID,GWS,ESS,112,True
10,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,38,Rory Sloane,MID,ADE,HAW,155,True
11,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,584,Tom Rockliff,MID,PTA,MEL,138,True
12,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,70,Stefan Martin,RUC,BRL,WCE,82,True
13,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,164,Darcy Moore,FWD,COL,GEE,77,True
14,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,223,Devon Smith,FWD,ESS,GWS,77,True
15,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,665,Jack Newnes,FWD,STK,GCS,92,True
16,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,26,Tom Lynch,FWD,ADE,HAW,79,True
17,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,548,Travis Boak,FWD,PTA,MEL,119,True
0,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,520,Jamie Macmillan,DEF,NTH,FRE,124,False
1,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,467,Michael Hibberd,DEF,MEL,PTA,67,False
2,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,364,Zach Tuohy,DEF,GEE,COL,0,False
3,1,Swimming n Titch vs DEVQON.1,7061,DEVQON.1,235,Adam Cerra,FWD,FRE,NTH,54,False
0,1,Man of Steele vs Casting Crouch,397,Man of Steele,681,Aliir Aliir,DEF,SYD,WBD,83,True
1,1,Man of Steele vs Casting Crouch,397,Man of Steele,361,Tom Stewart,DEF,GEE,COL,95,True
2,1,Man of Steele vs Casting Crouch,397,Man of Steele,399,Heath Shaw,DEF,GWS,ESS,84,True
3,1,Man of Steele vs Casting Crouch,397,Man of Steele,25,Rory Laird,DEF,ADE,HAW,102,True
4,1,Man of Steele vs Casting Crouch,397,Man of Steele,614,Bachar Houli,DEF,RIC,CAR,112,True
5,1,Man of Steele vs Casting Crouch,397,Man of Steele,222,Dylan Shiel,MID,ESS,GWS,101,True
6,1,Man of Steele vs Casting Crouch,397,Man of Steele,672,Sebastian Ross,MID,STK,GCS,86,True
7,1,Man of Steele vs Casting Crouch,397,Man of Steele,675,Jack Steele,MID,STK,GCS,115,True
8,1,Man of Steele vs Casting Crouch,397,Man of Steele,699,Josh P. Kennedy,MID,SYD,WBD,94,True
9,1,Man of Steele vs Casting Crouch,397,Man of Steele,459,Angus Brayshaw,MID,MEL,PTA,89,True
10,1,Man of Steele vs Casting Crouch,397,Man of Steele,332,Mitch Duncan,MID,GEE,COL,100,True
11,1,Man of Steele vs Casting Crouch,397,Man of Steele,815,Elliot Yeo,MID,WCE,BRL,83,True
12,1,Man of Steele vs Casting Crouch,397,Man of Steele,153,Brodie Grundy,RUC,COL,GEE,81,True
13,1,Man of Steele vs Casting Crouch,397,Man of Steele,732,Caleb Daniel,FWD,WBD,SYD,104,True
14,1,Man of Steele vs Casting Crouch,397,Man of Steele,615,Kane Lambert,FWD,RIC,CAR,95,True
15,1,Man of Steele vs Casting Crouch,397,Man of Steele,613,Jack Higgins,FWD,RIC,CAR,94,True
16,1,Man of Steele vs Casting Crouch,397,Man of Steele,258,David Mundy,FWD,FRE,NTH,73,True
17,1,Man of Steele vs Casting Crouch,397,Man of Steele,576,Scott Lycett,FWD,PTA,MEL,69,True
0,1,Man of Steele vs Casting Crouch,397,Man of Steele,193,Aaron Francis,DEF,ESS,GWS,52,False
1,1,Man of Steele vs Casting Crouch,397,Man of Steele,686,Ryan Clarke,DEF,SYD,WBD,63,False
2,1,Man of Steele vs Casting Crouch,397,Man of Steele,168,Tom Phillips,MID,COL,GEE,79,False
3,1,Man of Steele vs Casting Crouch,397,Man of Steele,466,James Harmes,MID,MEL,PTA,103,False
0,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,145,Jack Crisp,DEF,COL,GEE,83,True
1,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,701,Jake Lloyd,DEF,SYD,WBD,131,True
2,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,450,James Sicily,DEF,HAW,ADE,100,True
3,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,788,Shannon Hurn,DEF,WCE,BRL,108,True
4,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,553,Darcy Byrne-Jones,DEF,PTA,MEL,76,True
5,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,199,Dyson Heppell,MID,ESS,GWS,92,True
6,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,712,Luke Parker,MID,SYD,WBD,86,True
7,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,514,Aaron Hall,MID,NTH,FRE,59,True
8,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,97,Ed Curnow,MID,CAR,RIC,98,True
9,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,285,Brayden Fiorini,MID,GCS,STK,118,True
10,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,387,Jacob Hopper,MID,GWS,ESS,129,True
11,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,449,Liam Shiels,MID,HAW,ADE,54,True
12,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,316,Jarrod Witts,RUC,GCS,STK,87,True
13,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,148,Jordan De Goey,FWD,COL,GEE,59,True
14,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,486,Christian Petracca,FWD,MEL,PTA,62,True
15,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,382,Toby Greene,FWD,GWS,ESS,78,True
16,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,734,Josh Dunkley,FWD,WBD,SYD,98,True
17,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,270,Michael Walters,FWD,FRE,NTH,109,True
0,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,136,Taylor Adams,MID,COL,GEE,0,False
1,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,448,Tom Scully,MID,HAW,ADE,0,False
2,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,590,Ollie Wines,MID,PTA,MEL,0,False
3,1,TryingAnewStratton vs Salt&VinegarCripps,344,TryingAnewStratton,19,Sam Jacobs,RUC,ADE,HAW,86,False
0,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,209,Andrew McGrath,DEF,ESS,GWS,71,True
1,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,677,Jimmy Webster,DEF,STK,GCS,70,True
2,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,793,Jeremy McGovern,DEF,WCE,BRL,87,True
3,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,47,Harris Andrews,DEF,BRL,WCE,117,True
4,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,573,Tom Jonas,DEF,PTA,MEL,64,True
5,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,178,Adam Treloar,MID,COL,GEE,102,True
6,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,507,Ben Cunnington,MID,NTH,FRE,91,True
7,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,356,Joel Selwood,MID,GEE,COL,98,True
8,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,740,Lachie Hunter,MID,WBD,SYD,104,True
9,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,744,Tom Liberatore,MID,WBD,SYD,75,True
10,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,243,Nat Fyfe,MID,FRE,NTH,147,True
11,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,582,Sam Powell-Pepper,MID,PTA,MEL,52,True
12,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,720,Callum Sinclair,RUC,SYD,WBD,99,True
13,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,337,Tom Hawkins,FWD,GEE,COL,89,True
14,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,421,Jack Gunston,FWD,HAW,ADE,103,True
15,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,413,Luke Breust,FWD,HAW,ADE,72,True
16,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,627,Jack Riewoldt,FWD,RIC,CAR,50,True
17,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,589,Justin Westhoff,FWD,PTA,MEL,149,True
0,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,314,Lachie Weller,DEF,GCS,STK,55,False
1,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,786,Andrew Gaff,MID,WCE,BRL,0,False
2,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,218,Darcy Parish,FWD,ESS,GWS,0,False
3,1,Barbeques Treloar vs Fire The Worpedo,8740,Barbeques Treloar,802,Willie Rioli,FWD,WCE,BRL,0,False
0,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,132,Dale Thomas,DEF,CAR,STK,63,True
1,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,807,Brad Sheppard,DEF,WCE,ADE,62,True
2,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,80,Daniel Rich,DEF,BRL,FRE,100,True
3,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,89,Alex Witherden,DEF,BRL,FRE,54,True
4,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,262,Luke Ryan,DEF,FRE,BRL,131,True
5,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,226,David Zaharakis,MID,ESS,RIC,77,True
6,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,390,Josh Kelly,MID,GWS,MEL,148,True
7,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,808,Luke Shuey,MID,WCE,ADE,136,True
8,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,800,Jack Redden,MID,WCE,ADE,113,True
9,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,726,Marcus Bontempelli,MID,WBD,NTH,118,True
10,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,91,Dayne Zorko,MID,BRL,FRE,117,True
11,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,625,Dion Prestia,MID,RIC,ESS,112,True
12,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,360,Rhys Stanley,RUC,GEE,GCS,64,True
13,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,415,Jonathon Ceglar,FWD,HAW,PTA,87,True
14,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,781,Jamie Cripps,FWD,WCE,ADE,87,True
15,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,54,Charlie Cameron,FWD,BRL,FRE,63,True
16,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,605,Shane Edwards,FWD,RIC,ESS,125,True
17,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,564,Robbie Gray,FWD,PTA,HAW,89,True
0,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,730,Hayden Crozier,DEF,WBD,NTH,87,False
1,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,164,Darcy Moore,FWD,COL,SYD,0,False
2,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,651,Jade Gresham,FWD,STK,CAR,114,False
3,10,Man of Steele vs Swimming n Titch,2501,Swimming n Titch,331,Patrick Dangerfield,FWD,GEE,GCS,0,False
0,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,130,Kade Simpson,DEF,CAR,STK,74,True
1,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,793,Jeremy McGovern,DEF,WCE,ADE,83,True
2,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,741,Jason Johannisen,DEF,WBD,NTH,104,True
3,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,232,Connor Blakely,DEF,FRE,BRL,69,True
4,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,570,Dan Houston,DEF,PTA,HAW,98,True
5,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,178,Adam Treloar,MID,COL,SYD,93,True
6,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,649,Luke Dunstan,MID,STK,CAR,122,True
7,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,320,Gary Ablett,MID,GEE,GCS,93,True
8,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,373,Stephen Coniglio,MID,GWS,MEL,76,True
9,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,806,Dom Sheed,MID,WCE,ADE,112,True
10,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,77,Lachie Neale,MID,BRL,FRE,79,True
11,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,618,Dustin Martin,MID,RIC,ESS,92,True
12,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,513,Todd Goldstein,RUC,NTH,WBD,140,True
13,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,692,Lance Franklin,FWD,SYD,COL,39,True
14,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,330,Luke Dahlhaus,FWD,GEE,GCS,94,True
15,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,749,Toby McLean,FWD,WBD,NTH,61,True
16,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,253,Rory Lobb,FWD,FRE,BRL,127,True
17,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,589,Justin Westhoff,FWD,PTA,HAW,71,True
0,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,335,Cameron Guthrie,DEF,GEE,GCS,94,False
1,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,133,Sam Walsh,MID,CAR,STK,93,False
2,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,52,Jarrod Berry,MID,BRL,FRE,0,False
3,10,Casting Crouch vs Salt&VinegarCripps,831,Salt&VinegarCripps,486,Christian Petracca,FWD,MEL,GWS,81,False
0,10,Fire The Worpedo vs DEVQON.1,11070,Fire The Worpedo,221,Adam Saad,DEF,ESS,RIC,85,True
1,10,Fire The Worpedo vs DEVQON.1,11070,Fire The Worpedo,714,Dane Rampe,DEF,SYD,COL,104,True
2,10,Fire The Worpedo vs DEVQON.1,11070,Fire The Worpedo,409,Lachie Whitfield,DEF,GWS,MEL,115,True
3,10,Fire The Worpedo vs DEVQON.1,11070,Fire The Worpedo,380,Jeremy Finlayson,DEF,GWS,MEL,82,True
4,10,Fire The Worpedo vs DEVQON.1,11070,Fire The Worpedo,607,Brandon Ellis,DEF,RIC,ESS,67,True
5,10,Fire The Worpedo vs DEVQON.1,11070,Fire The Worpedo,167,Scott Pendlebury,MID,COL,SYD,146,True
6,10,Fire The Worpedo vs DEVQON.1,11070,Fire The Worpedo,139,Dayne Beams,MID,COL,SYD,89,True
