,id,feed_id,ln,fn,fi,pos,pos2,posn,pos2n,team_id,team,teamfull,pic,gs,rds,avg,mp,tmp,tog,ppm,tppm,avg3,avg5,form,pts,tpts,livepts,mvp,rank,lrank,rank_change,rdrank,ski,tski,sha,tsha,sma,tsma,sta,tsta,sfk,tsfk,sfa,tsfa,shi,tshi,sgl,tsgl,sbh,tsbh,status,status_comment,std,sels,selspct,selspctraw,opp,team_played_status,hot,cold,phot,pcold,ccow,wele,rd,index,p1,p2,p3,kickoff_time,match_status,team_opponent,played_status,fn_i,points,proj_points,stats.kicks,stats.handballs,stats.marks,stats.tackles,stats.freekicks_for,stats.freekicks_against,stats.hitouts,stats.goals,stats.behinds,Round,Match Name,Match Name with Team Name,Team ID,Team Name,Coach,Full Name,On Field?
0,202,270935,Hurley,Michael,M,DEF,,Defender,,5,ESS,Essendon,TRUE,1,1,62,113,113,113,0.548672566,0.548672566,62,62,62,62,62,101,7932.258065,265,0,0,265,14,14,3,3,7,7,0,0,2,2,-1,-1,0,0,0,0,0,0,none,,,2929,8.70%,8.659787718,COL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,D,E,F,1566553800,LOSS &lt;br&gt;40 - 112,GWS,post,M,62,92,14,3,7,0,2,-1,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Michael Hurley,TRUE
1,89,998128,Witherden,Alex,A,DEF,,Defender,,2,BRL,Brisbane,TRUE,1,1,97,110,110,110,0.881818182,0.881818182,97,97,97,97,97,77,4690.721649,74,0,0,74,16,16,9,9,7,7,0,0,2,2,-2,-2,0,0,0,0,0,0,none,,,2756,8.10%,8.148301452,RIC,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,D,E,F,1566710400,WIN &lt;br&gt;102 - 58,WCE,post,A,97,92,16,9,7,0,2,-2,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Alex Witherden,TRUE
2,80,271072,Rich,Daniel,D,DEF,,Defender,,2,BRL,Brisbane,TRUE,1,1,97,112,112,112,0.866071429,0.866071429,97,97,97,97,97,127,4414.43299,74,0,0,74,21,21,2,2,8,8,1,1,0,0,0,0,0,0,1,1,0,0,none,,,1372,4.10%,4.056411318,RIC,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,D,E,F,1566710400,WIN &lt;br&gt;102 - 58,WCE,post,D,97,83,21,2,8,1,0,0,0,1,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Daniel Rich,TRUE
3,626,261362,Rance,Alex,A,DEF,,Defender,,12,RIC,Richmond,TRUE,1,1,36,85,85,85,0.423529412,0.423529412,36,36,36,36,36,0,12447.22222,370,0,0,370,3,3,3,3,2,2,2,2,1,1,-2,-2,0,0,0,0,0,0,none,,,2596,7.70%,7.675250569,BRL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,D,E,F,1566710400,WIN &lt;br&gt;97 - 64,CAR,post,A,36,67,3,3,2,2,1,-2,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Alex Rance,TRUE
4,262,998659,Ryan,Luke,L,DEF,,Defender,,6,FRE,Fremantle,TRUE,1,1,91,95,95,95,0.957894737,0.957894737,91,91,91,91,91,78,5383.516484,101,0,0,101,13,13,2,2,5,5,2,2,1,1,-3,-3,0,0,1,1,0,0,none,,,2914,8.60%,8.615439198,PTA,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,5,D,E,F,1566715200,WIN &lt;br&gt;141 - 59,NTH,post,L,91,91,13,2,5,2,1,-3,0,1,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Luke Ryan,TRUE
5,226,270951,Zaharakis,David,D,MID,,Midfielder,,5,ESS,Essendon,TRUE,1,1,90,109,109,109,0.825688073,0.825688073,90,90,90,90,90,60,5655.555556,108,0,0,108,13,13,12,12,7,7,2,2,1,1,-3,-3,0,0,0,0,0,0,none,,,2438,7.20%,7.208112823,COL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6,M,I,D,1566553800,LOSS &lt;br&gt;40 - 112,GWS,post,D,90,91,13,12,7,2,1,-3,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,David Zaharakis,TRUE
6,471,250222,Jones,Nathan,N,MID,,Midfielder,,10,MEL,Melbourne,TRUE,1,1,71,88,88,88,0.806818182,0.806818182,71,71,71,71,71,67,6467.605634,214,0,0,214,12,12,7,7,6,6,1,1,0,0,0,0,0,0,1,1,0,0,none,,,1881,5.60%,5.561304438,NTH,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,M,I,D,1566619800,LOSS &lt;br&gt;61 - 87,PTA,post,N,71,75,12,7,6,1,0,0,0,1,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Nathan Jones,TRUE
7,800,281373,Redden,Jack,J,MID,,Midfielder,,16,WCE,West Coast,TRUE,1,1,85,105,105,105,0.80952381,0.80952381,85,85,85,85,85,77,6087.058824,138,0,0,138,10,10,12,12,4,4,5,5,1,1,0,0,0,0,0,0,0,0,none,,,2691,8.00%,7.956124531,HAW,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,9,M,I,D,1566641400,LOSS &lt;br&gt;58 - 102,BRL,post,J,85,96,10,12,4,5,1,0,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Jack Redden,TRUE
8,808,280078,Shuey,Luke,L,MID,,Midfielder,,16,WCE,West Coast,TRUE,1,1,101,97,97,97,1.041237113,1.041237113,101,101,101,101,101,105,4878.217822,55,0,0,55,23,23,3,3,2,2,3,3,2,2,0,0,0,0,0,0,0,0,none,,,2664,7.90%,7.876297194,HAW,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,M,I,D,1566641400,LOSS &lt;br&gt;58 - 102,BRL,post,L,101,88,23,3,2,3,2,0,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Luke Shuey,TRUE
9,726,297373,Bontempelli,Marcus,M,MID,,Midfielder,,15,WBD,Western Bulldogs,TRUE,1,1,158,96,96,96,1.645833333,1.645833333,158,158,158,158,158,97,3573.417722,1,0,0,1,17,17,12,12,5,5,7,7,2,2,0,0,0,0,1,1,2,2,none,,,2976,8.80%,8.798746415,ADE,post,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,11,M,I,D,1566702600,WIN &lt;br&gt;82 - 65,SYD,post,M,158,125,17,12,5,7,2,0,0,1,2,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Marcus Bontempelli,TRUE
10,91,261224,Zorko,Dayne,D,MID,,Midfielder,,2,BRL,Brisbane,TRUE,1,1,112,110,110,110,1.018181818,1.018181818,112,112,112,112,112,76,4644.642857,27,0,0,27,15,15,5,5,2,2,8,8,3,3,-3,-3,0,0,1,1,1,1,none,,,2884,8.50%,8.526742158,RIC,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,12,M,I,D,1566710400,WIN &lt;br&gt;102 - 58,WCE,post,D,112,95,15,5,2,8,3,-3,0,1,1,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Dayne Zorko,TRUE
11,625,290627,Prestia,Dion,D,MID,,Midfielder,,12,RIC,Richmond,TRUE,1,1,82,97,97,97,0.845360825,0.845360825,82,82,82,82,82,63,5885.365854,163,0,0,163,10,10,10,10,1,1,6,6,3,3,0,0,0,0,0,0,0,0,none,,,2208,6.50%,6.528102179,BRL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,M,I,D,1566710400,WIN &lt;br&gt;97 - 64,CAR,post,D,82,87,10,10,1,6,3,0,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Dion Prestia,TRUE
12,624,298174,Nankervis,Toby,T,RUC,,Ruck,,12,RIC,Richmond,TRUE,1,1,127,103,103,103,1.233009709,1.233009709,127,127,127,127,127,78,4196.850394,14,0,0,14,13,13,4,4,2,2,2,2,2,2,0,0,34,34,3,3,0,0,none,,,2840,8.40%,8.396653165,BRL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,R,U,C,1566710400,WIN &lt;br&gt;97 - 64,CAR,post,T,127,99,13,4,2,2,2,0,34,3,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Toby Nankervis,TRUE
13,651,298421,Gresham,Jade,J,FWD,,Forward,,13,STK,St Kilda,TRUE,1,1,86,90,90,90,0.955555556,0.955555556,86,86,86,86,86,121,4995.348837,130,0,0,130,12,12,7,7,2,2,2,2,1,1,-2,-2,0,0,1,1,0,0,none,,,1488,4.40%,4.399373208,SYD,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,F,W,D,1566618300,WIN &lt;br&gt;85 - 84,GCS,post,J,86,73,12,7,2,2,1,-2,0,1,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Jade Gresham,TRUE
14,331,270917,Dangerfield,Patrick,P,FWD,MID,Forward,Midfielder,7,GEE,Geelong,TRUE,1,1,97,107,107,107,0.906542056,0.906542056,97,97,97,97,97,154,6809.278351,74,0,0,74,16,16,11,11,5,5,3,3,1,1,-1,-1,0,0,1,1,2,2,none,,,2986,8.80%,8.828312095,CAR,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17,F,W,D,1566628500,WIN &lt;br&gt;72 - 65,COL,post,P,97,120,16,11,5,3,1,-1,0,1,2,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Patrick Dangerfield,TRUE
15,20,294828,Jenkins,Josh,J,FWD,,Forward,,1,ADE,Adelaide,TRUE,1,1,54,108,108,108,0.5,0.5,54,54,54,54,54,96,8120.37037,306,0,0,306,7,7,5,5,5,5,4,4,2,2,0,0,4,4,0,0,0,0,none,,,1636,4.80%,4.836945274,WBD,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,F,W,D,1566702600,LOSS &lt;br&gt;55 - 87,HAW,post,J,54,86,7,5,5,4,2,0,4,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Josh Jenkins,TRUE
16,616,293813,Lynch,Tom J.,T,FWD,,Forward,,12,RIC,Richmond,TRUE,1,1,58,97,97,97,0.597938144,0.597938144,58,58,58,58,58,70,7337.931034,279,0,0,279,4,4,3,3,1,1,2,2,2,2,-1,-1,0,0,3,3,1,1,none,,,1765,5.20%,5.218342548,BRL,post,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,20,F,W,D,1566710400,WIN &lt;br&gt;97 - 64,CAR,post,T,58,81,4,3,1,2,2,-1,0,3,1,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Tom J. Lynch,TRUE
17,564,261396,Gray,Robbie,R,FWD,MID,Forward,Midfielder,11,PTA,Port Adelaide,TRUE,1,1,91,107,107,107,0.85046729,0.85046729,91,91,91,91,91,106,5774.725275,101,0,0,101,10,10,13,13,4,4,2,2,3,3,-3,-3,0,0,1,1,3,3,none,,,2978,8.80%,8.804659551,FRE,post,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,22,F,W,D,1566715200,WIN &lt;br&gt;87 - 61,MEL,post,R,91,116,10,13,4,2,3,-3,0,1,3,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Robbie Gray,TRUE
0,390,296347,Kelly,Josh,J,MID,,Midfielder,,18,GWS,GWS Giants,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,397,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,2986,8.80%,8.828312095,GCS,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,M,I,D,1566638700,WIN &lt;br&gt;112 - 40,ESS,post,J,0,103,0,0,0,0,0,0,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Josh Kelly,FALSE
1,636,296294,Acres,Blake,B,FWD,MID,Forward,Midfielder,13,STK,St Kilda,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,56,N/A,397,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,2317,6.90%,6.850368093,SYD,post,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,15,F,W,D,1566618300,WIN &lt;br&gt;85 - 84,GCS,post,B,0,82,0,0,0,0,0,0,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Blake Acres,FALSE
2,454,291962,Wingard,Chad,C,FWD,MID,Forward,Midfielder,8,HAW,Hawthorn,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,397,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,2707,8.00%,8.003429619,WCE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,18,F,W,D,1566641400,WIN &lt;br&gt;87 - 55,ADE,post,C,0,100,0,0,0,0,0,0,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Chad Wingard,FALSE
3,248,296324,Hogan,Jesse,J,FWD,,Forward,,6,FRE,Fremantle,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,96,N/A,397,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,2546,7.50%,7.527422168,PTA,post,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,21,F,W,D,1566715200,WIN &lt;br&gt;141 - 59,NTH,post,J,0,63,0,0,0,0,0,0,0,0,0,1,Mark vs Lester,Swimming n Titch vs DEVQON.1,2501,Swimming n Titch,Mark,Jesse Hogan,FALSE
0,158,295444,Langdon,Tom,T,DEF,,Defender,,4,COL,Collingwood,TRUE,1,1,82,94,94,94,0.872340426,0.872340426,82,82,82,82,82,88,5080.487805,163,0,0,163,8,8,6,6,5,5,3,3,2,2,0,0,0,0,0,0,0,0,none,,,819,2.40%,2.421429205,ESS,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,D,E,F,1566553800,LOSS &lt;br&gt;65 - 72,GEE,post,T,82,79,8,6,5,3,2,0,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Tom Langdon,TRUE
1,705,230253,McVeigh,Jarrad,J,DEF,,Defender,,14,SYD,Sydney,TRUE,1,1,85,99,99,99,0.858585859,0.858585859,85,85,85,85,85,95,5730.588235,138,0,0,138,10,10,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,none,,,2693,8.00%,7.962037667,STK,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,D,E,F,1566618300,LOSS &lt;br&gt;65 - 82,WBD,post,J,85,86,10,12,1,0,0,0,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Jarrad McVeigh,TRUE
2,130,230202,Simpson,Kade,K,DEF,,Defender,,3,CAR,Carlton,TRUE,1,1,83,105,105,105,0.79047619,0.79047619,83,83,83,83,83,72,6871.084337,158,0,0,158,15,15,12,12,6,6,1,1,1,1,0,0,0,0,0,0,0,0,none,,,2979,8.80%,8.807616119,GEE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,D,E,F,1566628500,LOSS &lt;br&gt;64 - 97,RIC,post,K,83,110,15,12,6,1,1,0,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Kade Simpson,TRUE
3,766,992351,Williams,Bailey,B,DEF,,Defender,,15,WBD,Western Bulldogs,TRUE,1,1,40,100,100,100,0.4,0.4,40,40,40,40,40,0,11040,365,0,0,365,11,11,1,1,4,4,1,1,0,0,-1,-1,0,0,0,0,0,0,none,,,1821,5.40%,5.383910357,ADE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,D,E,F,1566702600,WIN &lt;br&gt;82 - 65,SYD,post,B,40,74,11,1,4,1,0,-1,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Bailey Williams,TRUE
4,570,994295,Houston,Dan,D,DEF,,Defender,,11,PTA,Port Adelaide,TRUE,1,1,91,94,94,94,0.968085106,0.968085106,91,91,91,91,91,81,4620.879121,101,0,0,101,10,10,6,6,3,3,4,4,0,0,0,0,0,0,0,0,0,0,none,,,433,1.30%,1.280193951,FRE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6,D,E,F,1566715200,WIN &lt;br&gt;87 - 61,MEL,post,D,91,82,10,6,3,4,0,0,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Dan Houston,TRUE
5,94,990704,Cripps,Patrick,P,MID,,Midfielder,,3,CAR,Carlton,TRUE,1,1,126,112,112,112,1.125,1.125,126,126,126,126,126,116,5144.444444,16,0,0,16,10,10,22,22,1,1,6,6,3,3,-1,-1,0,0,0,0,0,0,none,,,2993,8.80%,8.849008071,GEE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,7,M,I,D,1566628500,LOSS &lt;br&gt;64 - 97,RIC,post,P,126,114,10,22,1,6,3,-1,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Patrick Cripps,TRUE
6,116,250105,Murphy,Marc,M,MID,,Midfielder,,3,CAR,Carlton,TRUE,1,1,91,108,108,108,0.842592593,0.842592593,91,91,91,91,91,51,5510.989011,101,0,0,101,16,16,13,13,4,4,1,1,1,1,0,0,0,0,1,1,0,0,none,,,2497,7.40%,7.382550336,GEE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,M,I,D,1566628500,LOSS &lt;br&gt;64 - 97,RIC,post,M,91,70,16,13,4,1,1,0,0,1,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Marc Murphy,TRUE
7,320,220001,Ablett,Gary,G,MID,,Midfielder,,7,GEE,Geelong,TRUE,1,1,84,100,100,100,0.84,0.84,84,84,84,84,84,63,6911.904762,147,0,0,147,13,13,10,10,6,6,3,3,0,0,-3,-3,0,0,2,2,1,1,none,,,2915,8.60%,8.618395766,CAR,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,9,M,I,D,1566628500,WIN &lt;br&gt;72 - 65,COL,post,G,84,97,13,10,6,3,0,-3,0,2,1,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Gary Ablett,TRUE
8,312,290832,Swallow,David,D,MID,,Midfielder,,17,GCS,Gold Coast,TRUE,1,1,86,84,84,84,1.023809524,1.023809524,86,86,86,86,86,140,5668.604651,130,0,0,130,7,7,4,4,3,3,4,4,1,1,0,0,0,0,3,3,0,0,none,,,2249,6.60%,6.649321468,GWS,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,10,M,I,D,1566638700,LOSS &lt;br&gt;84 - 85,STK,post,D,86,84,7,4,3,4,1,0,0,3,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,David Swallow,TRUE
9,806,296296,Sheed,Dom,D,MID,,Midfielder,,16,WCE,West Coast,TRUE,1,1,144,106,106,106,1.358490566,1.358490566,144,144,144,144,144,100,2736.805556,6,0,0,6,20,20,18,18,7,7,3,3,1,1,-1,-1,0,0,1,1,0,0,none,,,1727,5.10%,5.105992963,HAW,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,12,M,I,D,1566641400,LOSS &lt;br&gt;58 - 102,BRL,post,D,144,91,20,18,7,3,1,-1,0,1,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Dom Sheed,TRUE
10,77,293535,Neale,Lachie,L,MID,,Midfielder,,2,BRL,Brisbane,TRUE,1,1,127,111,111,111,1.144144144,1.144144144,127,127,127,127,127,140,4781.889764,14,0,0,14,11,11,18,18,2,2,2,2,1,1,0,0,0,0,1,1,1,1,none,,,2984,8.80%,8.822398959,RIC,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,13,M,I,D,1566710400,WIN &lt;br&gt;102 - 58,WCE,post,L,127,124,11,18,2,2,1,0,0,1,1,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Lachie Neale,TRUE
11,618,290847,Martin,Dustin,D,MID,,Midfielder,,12,RIC,Richmond,TRUE,1,1,109,98,98,98,1.112244898,1.112244898,109,109,109,109,109,66,5172.477064,33,0,0,33,18,18,12,12,4,4,0,0,0,0,-3,-3,0,0,0,0,0,0,none,,,2980,8.80%,8.810572687,BRL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,14,M,I,D,1566710400,WIN &lt;br&gt;97 - 64,CAR,post,D,109,121,18,12,4,0,0,-3,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Dustin Martin,TRUE
12,513,271129,Goldstein,Todd,T,RUC,,Ruck,,9,NTH,North Melbourne,TRUE,1,1,102,118,118,118,0.86440678,0.86440678,102,102,102,102,102,66,5372.54902,50,0,0,50,5,5,7,7,4,4,4,4,1,1,-1,-1,34,34,1,1,0,0,none,,,2942,8.70%,8.698223103,MEL,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,15,R,U,C,1566619800,LOSS &lt;br&gt;59 - 141,FRE,post,T,102,118,5,7,4,4,1,-1,34,1,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Todd Goldstein,TRUE
13,692,240399,Franklin,Lance,L,FWD,,Forward,,14,SYD,Sydney,TRUE,1,1,55,92,92,92,0.597826087,0.597826087,55,55,55,55,55,77,9881.818182,297,0,0,297,6,6,1,1,5,5,2,2,1,1,-1,-1,0,0,1,1,2,2,none,,,2961,8.80%,8.754397895,STK,post,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,18,F,W,D,1566618300,LOSS &lt;br&gt;65 - 82,WBD,post,L,55,88,6,1,5,2,1,-1,0,1,2,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Lance Franklin,TRUE
14,481,291533,McDonald,Tom,T,FWD,,Forward,,10,MEL,Melbourne,TRUE,1,1,59,95,95,95,0.621052632,0.621052632,59,59,59,59,59,51,8979.661017,275,0,0,275,4,4,4,4,4,4,1,1,0,0,-1,-1,3,3,1,1,0,0,none,,,2947,8.70%,8.713005943,NTH,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,19,F,W,D,1566619800,LOSS &lt;br&gt;61 - 87,PTA,post,T,59,81,4,4,4,1,0,-1,3,1,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Tom McDonald,TRUE
15,342,295898,Kelly,Tim,T,FWD,MID,Forward,Midfielder,7,GEE,Geelong,TRUE,1,1,106,99,99,99,1.070707071,1.070707071,106,106,106,106,106,111,4771.698113,40,0,0,40,17,17,14,14,5,5,4,4,1,1,-1,-1,0,0,0,0,0,0,none,,,2947,8.70%,8.713005943,CAR,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,20,F,W,D,1566628500,WIN &lt;br&gt;72 - 65,COL,post,T,106,85,17,14,5,4,1,-1,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Tim Kelly,TRUE
16,330,291526,Dahlhaus,Luke,L,FWD,MID,Forward,Midfielder,7,GEE,Geelong,TRUE,1,1,102,96,96,96,1.0625,1.0625,102,102,102,102,102,105,4100.980392,50,0,0,50,8,8,16,16,4,4,6,6,2,2,-1,-1,0,0,1,1,1,1,none,,,1855,5.50%,5.484433669,CAR,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,21,F,W,D,1566628500,WIN &lt;br&gt;72 - 65,COL,post,L,102,81,8,16,4,6,2,-1,0,1,1,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Luke Dahlhaus,TRUE
17,749,996483,McLean,Toby,T,FWD,MID,Forward,Midfielder,15,WBD,Western Bulldogs,TRUE,1,1,95,96,96,96,0.989583333,0.989583333,95,95,95,95,95,92,5410.526316,83,0,0,83,11,11,11,11,4,4,3,3,2,2,-3,-3,0,0,0,0,0,0,none,,,2936,8.70%,8.680483695,ADE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,22,F,W,D,1566702600,WIN &lt;br&gt;82 - 65,SYD,post,T,95,99,11,11,4,3,2,-3,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Toby McLean,TRUE
0,741,294101,Johannisen,Jason,J,DEF,,Defender,,15,WBD,Western Bulldogs,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,397,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,2426,7.20%,7.172634006,ADE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,D,E,F,1566702600,WIN &lt;br&gt;82 - 65,SYD,post,J,0,76,0,0,0,0,0,0,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Jason Johannisen,FALSE
1,408,280109,Ward,Callan,C,MID,,Midfielder,,18,GWS,GWS Giants,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,397,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,,,2831,8.40%,8.370044053,GCS,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,11,M,I,D,1566638700,WIN &lt;br&gt;112 - 40,ESS,post,C,0,103,0,0,0,0,0,0,0,0,0,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Callan Ward,FALSE
2,586,250267,Ryder,Paddy,P,RUC,,Ruck,,11,PTA,Port Adelaide,FALSE,1,1,68,96,96,96,0.708333333,0.708333333,68,68,68,68,68,70,7210.294118,230,0,0,230,4,4,4,4,2,2,1,1,2,2,-1,-1,16,16,0,0,1,1,none,,,2468,7.30%,7.296809863,FRE,post,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,16,R,U,C,1566715200,WIN &lt;br&gt;87 - 61,MEL,post,P,68,74,4,4,2,1,2,-1,16,0,1,1,Paul vs Anthony,TryingAnewStratton vs Salt&VinegarCripps,831,Salt&VinegarCripps,Anthony,Paddy Ryder,FALSE
